index,chartType,qNum,question,answer,qType,qaInput,response,time,correct,qType_simple,expType,LLM
2081.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),1.515070915222168,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
4046.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) staying
(b) rising
(c) falling",(b),1.1481120586395264,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
206.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 31%
(b) 76%
(c) 53%
(d) 47%",(a),0.8127379417419434,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4288.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 50%
(b) 15%
(c) 33%
(d) 25%",(b),1.6187777519226074,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
691.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $45
(b) $8
(c) $20
(d) $15",(c),1.3629019260406494,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
61.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Others
(b) Company C
(c) Company E
(d) Company F",(a),1.6327528953552246,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1334.0,Stacked Area Chart,1,What was the number of people named 'Name A' in 2010?,"13,200",Retrieve Value (absolute value),"What was the number of people named 'Name A' in 2010?

(a) 3,500
(b) 23,800
(c) 13,200
(d) 9,800",(a),2.3658430576324463,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1823.0,Line Chart,2,In which month was the price of a barrel of Product A the lowest in 2015?,June,Find Extremum,"In which month was the price of a barrel of Product A the lowest in 2015?

(a) December
(b) September
(c) June
(d) March",(b),2.2689437866210938,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
2057.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 50%
(b) 15%
(c) 25%
(d) 33%",(b),1.9375407695770264,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4736.0,Bubble Chart,5,A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.,False,Find clusters,"A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.

(a) False
(b) True",(a),1.7124669551849365,True,find clusters,reVLAT_NoViz+Choices,ChatGPT
3214.0,Bubble Chart,2,Which city's metro system has the largest number of stations?,City F,Find extremum,"Which city's metro system has the largest number of stations?

(a) City C
(b) City E
(c) City F
(d) City A",(c),2.242318868637085,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
1105.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $54.67
(b) $45.61
(c) $50.28
(d) $58.31",(b),2.8780410289764404,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3935.0,Line Chart,3,What was the price range of a barrel of Product A in 2015?,$37.36-$63.73,Determine Range,"What was the price range of a barrel of Product A in 2015?

(a) $37.63-$61.04
(b) $37.36-$63.73
(c) $37.63-$65.78
(d) $48.35-$58.36",(a),1.9154770374298096,False,determine range,reVLAT_NoViz+Choices,ChatGPT
2884.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) rising
(b) staying
(c) falling",(c),4.696153163909912,False,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3234.0,Treemap,3,AE is nested in the Computer category.,False,Identify the Hierarchical Structure,"AE is nested in the Computer category.

(a) True
(b) False",(a),1.121283769607544,False,identify the hierarchical structure,reVLAT_NoViz+Choices,ChatGPT
3915.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) True
(b) False",I do not have enough information to answer this question.,1.4197449684143066,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4412.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City A
(b) City G
(c) City C
(d) City D",(b),1.933000087738037,True,find anomalies,reVLAT_NoViz+Choices,ChatGPT
1772.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 5
(b) 4 to 10
(c) 1 to 10
(d) 1 to 4",(a),3.1778171062469482,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3050.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 10
(b) 1 to 5
(c) 4 to 10
(d) 1 to 4",(b),2.5543811321258545,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
221.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 50%
(b) 25%
(c) 15%
(d) 33%",(d),1.171109914779663,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4610.0,Bubble Chart,5,A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.,False,Find clusters,"A group of the metro systems of the world has approximately 200 stations and around a 200 km system length.

(a) True
(b) False",(a),1.3401498794555664,False,find clusters,reVLAT_NoViz+Choices,ChatGPT
4323.0,Stacked Area Chart,1,What was the number of people named 'Name A' in 2010?,"13,200",Retrieve Value (absolute value),"What was the number of people named 'Name A' in 2010?

(a) 9,800
(b) 3,500
(c) 23,800
(d) 13,200",(a),2.3073339462280273,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1666.0,Stacked Area Chart,4,The number of people named 'Name B' was ______ from 2009 to 2012.,falling,Find Correlations/Trends,"The number of people named 'Name B' was ______ from 2009 to 2012.

(a) rising
(b) staying
(c) falling",(a),1.2430908679962158,False,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
846.0,Bar Chart,2,In which country is the average internet speed the fastest?,Country K,Find Extremum,"In which country is the average internet speed the fastest?

(a) Country A
(b) Country C
(c) Country K
(d) Country N",(c),1.9792859554290771,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
3458.0,100% Stacked Bar Chart,2,What is the education level of people in which the Party A have the lowest approval rating?,Postgraduate Study,Find Extremum (relative value),"What is the education level of people in which the Party A have the lowest approval rating?

(a) High School Graduate or Less
(b) Postgraduate Study
(c) Some College Degree
(d) College Graduate",(a),0.9915070533752441,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
3161.0,Stacked Area Chart,2,About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?,1 to 2,Retrieve Value (relative value),"About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?

(a) 1 to 4
(b) 1 to 1
(c) 1 to 2
(d) 1 to 3",(b),2.111938953399658,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4443.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City C
(b) City G
(c) City A
(d) City D",(a),0.8846721649169922,False,find anomalies,reVLAT_NoViz+Choices,ChatGPT
4352.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $45.61
(b) $54.67
(c) $50.28
(d) $58.31",(a),2.1471810340881348,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
217.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) True
(b) False",(a),1.1341760158538818,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4771.0,Stacked Area Chart,2,About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?,1 to 2,Retrieve Value (relative value),"About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?

(a) 1 to 2
(b) 1 to 1
(c) 1 to 4
(d) 1 to 3",(a),1.2368390560150146,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
169.0,Pie Chart,3,The global compnay market share of Company B is larger than that of Company E.,True,Make Comparisons (relative value),"The global compnay market share of Company B is larger than that of Company E.

(a) False
(b) True",(b),1.9808876514434814,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
3585.0,Line Chart,2,In which month was the price of a barrel of Product A the lowest in 2015?,June,Find Extremum,"In which month was the price of a barrel of Product A the lowest in 2015?

(a) December
(b) June
(c) March
(d) September",(b),1.4743990898132324,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
2472.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 330km
(b) 400km
(c) 530km
(d) 560km",(a),1.6325478553771973,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2679.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),2.2895028591156006,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
4671.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.42 - $6.21
(b) $4.62 - $6.01
(c) $4.43 - $6.22
(d) $4.65 - $6.17",(a),2.9543299674987793,False,determine range,reVLAT_NoViz+Choices,ChatGPT
2565.0,Line Chart,5,About how much did the price of a barrel of Product A rise from June to September in 2015?,$20,Make Comparisons,"About how much did the price of a barrel of Product A rise from June to September in 2015?

(a) $8
(b) $45
(c) $15
(d) $20",(c),1.2562448978424072,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4245.0,Stacked Area Chart,2,About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?,1 to 2,Retrieve Value (relative value),"About what was the ratio of the number of people named 'Name A' to those named 'Name B' in 2014?

(a) 1 to 3
(b) 1 to 2
(c) 1 to 4
(d) 1 to 1",I cannot answer this question as the context does not mention the ratio of the number of people named 'Name A' to those named 'Name B' in 2014.,1.4248430728912354,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3573.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 33%
(b) 50%
(c) 25%
(d) 15%",(a),1.5398809909820557,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2949.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) False
(b) True",(b),0.8662929534912109,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
83.0,Bar Chart,1,What is the average internet speed in country F?,11.6 Mbps,Retrieve Value,"What is the average internet speed in country F?

(a) 15 Mbps
(b) 10.2 Mbps
(c) 11.6 Mbps
(d) 7 Mbps",(a),1.8260998725891113,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4432.0,Stacked Bar Chart,2,About what is the ratio of the cost of Product 5 to the total cost of room service in City J?,1 to 10,Retrieve Value (relative value),"About what is the ratio of the cost of Product 5 to the total cost of room service in City J?

(a) 1 to 4
(b) 1 to 5
(c) 1 to 10
(d) 4 to 10",I'm unable to answer this question without more information about the cost of Product 5 and the total cost of room service in City J.,1.3815197944641113,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2564.0,Treemap,3,AE is nested in the Computer category.,False,Identify the Hierarchical Structure,"AE is nested in the Computer category.

(a) False
(b) True",(b),2.692193031311035,False,identify the hierarchical structure,reVLAT_NoViz+Choices,ChatGPT
2662.0,Stacked Bar Chart,4,The cost of Product 4 in City E is higher than that of City A.,False,Make Comparisons (absolute value),"The cost of Product 4 in City E is higher than that of City A.

(a) False
(b) True",(b),0.9357430934906006,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1512.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) False
(b) True",(b),1.1151607036590576,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2134.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City G
(b) City C
(c) City A
(d) City D",(a),3.0631728172302246,True,find anomalies,reVLAT_NoViz+Choices,ChatGPT
2282.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) falling
(b) staying
(c) rising",(c),1.740278959274292,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
2316.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 53%
(b) 76%
(c) 31%
(d) 47%",(b),1.3361029624938965,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2218.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company C
(b) Company E
(c) Company F
(d) Others",(a) Company C,1.7303438186645508,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1787.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AD
(b) AE
(c) AB
(d) AJ",(d),1.8801259994506836,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
4427.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company F
(b) Others
(c) Company C
(d) Company E",(b),2.4429099559783936,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1324.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 53%
(b) 47%
(c) 76%
(d) 31%",(a),0.9232001304626465,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1161.0,Treemap,2,The number of unique visitors for AN was more than that of AC in 2010.,True,Make Comparisons (relative value),"The number of unique visitors for AN was more than that of AC in 2010.

(a) True
(b) False",(a),1.6323871612548828,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2663.0,Line Chart,2,In which month was the price of a barrel of Product A the lowest in 2015?,June,Find Extremum,"In which month was the price of a barrel of Product A the lowest in 2015?

(a) September
(b) June
(c) December
(d) March",(a),1.1234300136566162,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1756.0,Pie Chart,2,In which company is the global company market share the smallest?,Company E,Find Extremum (relative value),"In which company is the global company market share the smallest?

(a) Company F
(b) Company E
(c) Others
(d) Company C",(a),2.2093629837036133,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
127.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) October 2014
(b) September 2013
(c) June 2014
(d) March 2013",(d),1.3619768619537354,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
104.0,Treemap,2,The number of unique visitors for AN was more than that of AC in 2010.,True,Make Comparisons (relative value),"The number of unique visitors for AN was more than that of AC in 2010.

(a) False
(b) True",(a),1.277587890625,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
208.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 560km
(b) 330km
(c) 400km
(d) 530km",(a),1.709435224533081,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4381.0,Treemap,1,For which website was the number of unique visitors the largest in 2010?,AB,Find Extremum (relative value),"For which website was the number of unique visitors the largest in 2010?

(a) AD
(b) AE
(c) AJ
(d) AB",(c),2.1746997833251953,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1850.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) False
(b) True",(b),1.4864270687103271,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2098.0,Treemap,2,The number of unique visitors for AN was more than that of AC in 2010.,True,Make Comparisons (relative value),"The number of unique visitors for AN was more than that of AC in 2010.

(a) True
(b) False",(b),3.1098291873931885,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4393.0,Stacked Area Chart,1,What was the number of people named 'Name A' in 2010?,"13,200",Retrieve Value (absolute value),"What was the number of people named 'Name A' in 2010?

(a) 23,800
(b) 3,500
(c) 13,200
(d) 9,800",(a),0.8988687992095947,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3277.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) True
(b) False",(a),1.559906005859375,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
976.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),2.030316114425659,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
1983.0,Bubble Chart,2,Which city's metro system has the largest number of stations?,City F,Find extremum,"Which city's metro system has the largest number of stations?

(a) City A
(b) City E
(c) City C
(d) City F",(d),2.0019967555999756,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
4782.0,100% Stacked Bar Chart,1,What is the approval rating of Party B among the people who have the education level of Postgraduate Study?,76%,Retrieve value (relative value),"What is the approval rating of Party B among the people who have the education level of Postgraduate Study?

(a) 53%
(b) 31%
(c) 47%
(d) 76%",(d),1.1952910423278809,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
4755.0,Bar Chart,2,In which country is the average internet speed the fastest?,Country K,Find Extremum,"In which country is the average internet speed the fastest?

(a) Country K
(b) Country A
(c) Country N
(d) Country C",(a),2.6499521732330322,True,find extremum,reVLAT_NoViz+Choices,ChatGPT
869.0,Area Chart,4,"Over the course of 2013, the average price of a pound of Product A was ______.",rising,Find Correlations/Trends,"Over the course of 2013, the average price of a pound of Product A was ______.

(a) falling
(b) staying
(c) rising",(c),1.39432692527771,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
2476.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) True
(b) False",(a),2.5103211402893066,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1707.0,Stacked Area Chart,6,"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.",False,Make Comparisons (relative value),"Over the course of years between 2009 and 2014, the number of people named 'Name B' was always more than 'Name C'.

(a) False
(b) True",(b),2.051192045211792,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4433.0,Stacked Bar Chart,5,The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.,False,Make Comparisons (relative value),"The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.

(a) False
(b) True",(b),1.357240915298462,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4246.0,Stacked Bar Chart,5,The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.,False,Make Comparisons (relative value),"The ratio of the cost of Product 3 to the cost of Product 4 in City B is higher than that of City I.

(a) False
(b) True",(b),0.8289122581481934,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
857.0,Bar Chart,4,How many countries in Asia is the average Internet speed slower than Country J?,8 countries,Make Comparisons,"How many countries in Asia is the average Internet speed slower than Country J?

(a) 8 countries
(b) 6 countries
(c) 11 countries
(d) 7 countries",(a),1.917309045791626,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
145.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) rising
(b) staying
(c) falling",(a),2.7050209045410156,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3703.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) False
(b) True",(b),1.1033318042755127,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
324.0,100% Stacked Bar Chart,3,The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.,True,Make Comparisons (relative value),"The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.

(a) True
(b) False",(a),1.4451160430908203,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
2734.0,Pie Chart,1,About what is the global smartphone market share of Company A?,33%,Retrieve Value (relative value),"About what is the global smartphone market share of Company A?

(a) 33%
(b) 15%
(c) 25%
(d) 50%",(c),4.079237937927246,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3076.0,Area Chart,1,What was the average price of a pound of Product A in June 2013?,$5.20,Retrieve Value,"What was the average price of a pound of Product A in June 2013?

(a) $5.72
(b) $5.20
(c) $5.92
(d) $4.65",(a),1.4612741470336914,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
931.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 330km
(b) 400km
(c) 560km
(d) 530km",(a),2.3677618503570557,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
2609.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 9.5 - 19 Mbps
(b) 10 - 15 Mbps
(c) 2.5 - 16 Mbps
(d) 0 - 20 Mbps",(a),1.71962308883667,True,determine range,reVLAT_NoViz+Choices,ChatGPT
3127.0,Line Chart,1,What was the price of a barrel of Product A in Feburary 2015?,$45.61,Retrieve Value,"What was the price of a barrel of Product A in Feburary 2015?

(a) $58.31
(b) $50.28
(c) $54.67
(d) $45.61",(d),1.324397087097168,True,retrieve value,reVLAT_NoViz+Choices,ChatGPT
1159.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) June 2014
(b) September 2013
(c) October 2014
(d) March 2013",(b),1.0200631618499756,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
4472.0,Bubble Chart,6,"In general, the ridership of the metro system increases as the number of stations increases.",True,Find correlations/trends,"In general, the ridership of the metro system increases as the number of stations increases.

(a) True
(b) False",(a),1.8325510025024414,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
3950.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) September 2013
(b) October 2014
(c) March 2013
(d) June 2014",(a),1.0821311473846436,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1646.0,Bar Chart,3,What is the range of the average internet speed?,9.5 - 19 Mbps,Determine Range,"What is the range of the average internet speed?

(a) 2.5 - 16 Mbps
(b) 0 - 20 Mbps
(c) 10 - 15 Mbps
(d) 9.5 - 19 Mbps",(a),3.3080358505249023,False,determine range,reVLAT_NoViz+Choices,ChatGPT
938.0,Bubble Chart,7,The metro system in City F has more ridership than the metro system in City A.,True,Make comparisons,"The metro system in City F has more ridership than the metro system in City A.

(a) False
(b) True",(b),1.02046799659729,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
280.0,100% Stacked Bar Chart,3,The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.,True,Make Comparisons (relative value),"The approval rating of Party B for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study.

(a) True
(b) False",(a) True,1.7724239826202393,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
1894.0,Bubble Chart,1,What is the total length of the metro system in City C?,330km,Retrieve Value,"What is the total length of the metro system in City C?

(a) 560km
(b) 330km
(c) 530km
(d) 400km",(a),1.7724409103393555,False,retrieve value,reVLAT_NoViz+Choices,ChatGPT
3932.0,Line Chart,4,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.",rising,Find Correlations/Trends,"Over the course of the second half of 2015, the price of a barrel of Product A was ___.

(a) falling
(b) staying
(c) rising",(c),1.5285987854003906,True,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
4120.0,Bar Chart,4,How many countries in Asia is the average Internet speed slower than Country J?,8 countries,Make Comparisons,"How many countries in Asia is the average Internet speed slower than Country J?

(a) 7 countries
(b) 6 countries
(c) 11 countries
(d) 8 countries",(a),1.7649757862091064,False,make comparisons,reVLAT_NoViz+Choices,ChatGPT
171.0,Area Chart,3,What was the range of the average price of a pound of Product A between January 2013 and December 2014?,$4.65 - $6.17,Determine Range,"What was the range of the average price of a pound of Product A between January 2013 and December 2014?

(a) $4.65 - $6.17
(b) $4.42 - $6.21
(c) $4.43 - $6.22
(d) $4.62 - $6.01",(a),2.2320191860198975,True,determine range,reVLAT_NoViz+Choices,ChatGPT
3734.0,Stacked Area Chart,4,The number of people named 'Name B' was ______ from 2009 to 2012.,falling,Find Correlations/Trends,"The number of people named 'Name B' was ______ from 2009 to 2012.

(a) staying
(b) falling
(c) rising",I do not have enough information to answer this question.,1.4409499168395996,False,find correlations/trends,reVLAT_NoViz+Choices,ChatGPT
486.0,Bubble Chart,4,Which city's metro system does lie outside the relationship between the total system length and the number of stations most?,City G,Find anomalies,"Which city's metro system does lie outside the relationship between the total system length and the number of stations most?

(a) City C
(b) City A
(c) City G
(d) City D",(c),2.2348568439483643,True,find anomalies,reVLAT_NoViz+Choices,ChatGPT
1827.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) True
(b) False",(a),1.6692707538604736,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
4599.0,Treemap,3,AE is nested in the Computer category.,False,Identify the Hierarchical Structure,"AE is nested in the Computer category.

(a) False
(b) True",(b),1.5973601341247559,False,identify the hierarchical structure,reVLAT_NoViz+Choices,ChatGPT
4669.0,Area Chart,2,When was the average price of a pound of Product A at minimum?,March 2013,Find Extremum,"When was the average price of a pound of Product A at minimum?

(a) June 2014
(b) September 2013
(c) March 2013
(d) October 2014",(b),4.06098198890686,False,find extremum,reVLAT_NoViz+Choices,ChatGPT
1407.0,Stacked Area Chart,5,The number of people named 'Name A' in 2014 was more than it was in 2013.,True,Make Comparisons (absolute value),"The number of people named 'Name A' in 2014 was more than it was in 2013.

(a) True
(b) False",(a),1.9714479446411133,True,make comparisons,reVLAT_NoViz+Choices,ChatGPT
